order_id,order_datetime,city,dark_store_id,category,order_value_inr,promised_delivery_min,actual_delivery_min,delivery_partner_id,customer_rating
ORD105894,2026-05-30 13:52:00,NOIDA,NOI-DS-01,Dairy & Breakfast,404.77,15,14.2,DP140,5.0
ORD105499,2026-06-05 15:15:00,Bengaluru,BLR-DS-01,Frozen Food,282.05,15,15.2,DP241,5.0
ORD103201,2026-06-06 08:41:00,Hyderabad,HYD-DS-01,Household Essentials,237.79,15,15.9,DP236,5.0
ORD103098,2026-05-07 18:55:00,Hyderabad,HYD-DS-02,Meat & Seafood,353.75,10,7.2,DP142,4.0
ORD102965,2026-05-23 23:56:00,Delhi,DEL-DS-03,Dairy & Breakfast,126.09,15,15.9,DP167,1.0
ORD102801,2026-05-12 19:29:00,Gurugram,GGN-DS-02,Dairy & Breakfast,307.82,15,16.6,DP211,5.0
ORD100651,2026-05-14 12:25:00, bengaluru ,BLR-DS-01,Dairy & Breakfast,544.3,10,16.7,DP116,5.0
ORD103286,2026-06-10 22:50:00,GURUGRAM,GGN-DS-01,Personal Care,160.48,10,4.3,DP133,4.0
ORD103321,2026-05-09 15:21:00,Chennai,CHN-DS-01,Snacks,255.16,20,18.0,DP168,3.0
ORD104447,2026-05-13 22:52:00, bengaluru ,BLR-DS-02,Frozen Food,251.24,10,9.3,DP103,5.0
ORD104371,2026-06-12 20:31:00,BENGALURU,BLR-DS-02,Beverages,160.13,15,26.5,DP147,5.0
ORD104208,2026-06-05 16:08:00, chennai ,CHN-DS-01,Baby Care,431.38,15,8.1,DP164,4.0
ORD102411,2026-05-30 10:09:00,Gurugram,GGN-DS-01,Personal Care,,15,16.0,DP208,
ORD104168,2026-05-08 19:08:00,Noida,NOI-DS-01,Household Essentials,193.87,10,14.3,DP200,3.0
ORD100104,2026-05-03 14:18:00,Chennai,CHN-DS-01,Personal Care,346.14,15,14.4,DP118,5.0
ORD100479,2026-05-14 20:47:00,Mumbai,MUM-DS-02,Frozen Food,252.52,20,27.0,DP195,3.0
ORD102366,2026-05-21 17:30:00,Mumbai,MUM-DS-01,Fruits & Vegetables,209.12,20,27.9,DP152,5.0
ORD103820,2026-06-02 11:15:00,Hyderabad,HYD-DS-02,Personal Care,83.69,15,19.1,DP187,5.0
ORD104788,2026-05-16 07:20:00,Hyderabad,HYD-DS-01,Frozen Food,413.68,15,13.8,DP177,5.0
ORD104369,2026-05-24 20:40:00, chennai ,CHN-DS-01,Personal Care,122.76,15,18.4,DP217,4.0
ORD103748,2026-06-08 18:47:00,Chennai,CHN-DS-01,Personal Care,373.37,15,13.6,DP232,
ORD102595,2026-05-02 19:36:00,Delhi,DEL-DS-03,Bakery,291.03,20,20.9,DP115,4.0
ORD100799,2026-05-09 07:04:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,99.1,15,15.9,DP224,
ORD105391,2026-06-13 08:14:00,Bengaluru,BLR-DS-01,Dairy & Breakfast,182.69,10,13.3,DP125,
ORD103121,2026-05-08 13:29:00,Bengaluru,BLR-DS-02,Snacks,202.87,15,23.0,DP220,5.0
ORD102569,2026-05-17 17:02:00,Gurugram,GGN-DS-01,Snacks,,15,17.1,,
ORD100631,2026-05-16 18:09:00,Mumbai,MUM-DS-01,Dairy & Breakfast,589.71,10,4.0,DP120,4.0
ORD100907,2026-06-07 22:36:00,Gurugram,GGN-DS-02,Bakery,61.16,15,19.2,DP221,5.0
ORD100845,2026-05-08 11:20:00, hyderabad ,HYD-DS-02,Beverages,145.81,10,14.2,DP144,5.0
ORD104066,2026-05-17 08:45:00,Pune,PUN-DS-01,Personal Care,134.32,15,10.2,DP163,5.0
ORD101757,2026-05-29 16:27:00,Pune,PUN-DS-01,Meat & Seafood,366.27,15,17.0,DP206,5.0
ORD100065,2026-06-14 23:29:00,MUMBAI,MUM-DS-01,Fruits & Vegetables,363.81,20,22.6,DP163,5.0
ORD101199,2026-05-28 12:38:00,Mumbai,MUM-DS-01,Beverages,158.96,15,21.7,DP173,4.0
ORD103230,2026-06-04 16:55:00,Gurugram,GGN-DS-01,Beverages,197.98,10,5.6,DP123,2.0
ORD101242,2026-06-06 22:40:00, gurugram ,GGN-DS-02,Beverages,47.16,15,12.0,DP174,5.0
ORD105890,2026-06-06 16:52:00,NOIDA,NOI-DS-01,Beverages,259.15,20,24.8,DP153,5.0
ORD103730,2026-05-06 18:36:00,Mumbai,MUM-DS-03,Snacks,106.89,15,12.0,DP129,3.0
ORD104273,2026-05-09 20:13:00,PUNE,PUN-DS-01,Household Essentials,486.04,15,21.7,DP101,1.0
ORD103693,2026-05-25 17:51:00,Chennai,CHN-DS-01,Dairy & Breakfast,223.96,15,13.4,DP154,4.0
ORD104098,2026-06-10 13:29:00,Chennai,CHN-DS-01,Beverages,194.68,15,25.1,DP207,5.0
ORD103422,2026-05-30 22:40:00,Mumbai,MUM-DS-02,Beverages,142.9,15,19.5,DP246,4.0
ORD101612,2026-06-07 19:12:00,Noida,NOI-DS-01,Meat & Seafood,167.01,15,21.8,DP182,5.0
ORD104680,2026-05-13 22:29:00,Gurugram,GGN-DS-01,Personal Care,241.31,15,19.8,DP250,4.0
ORD103329,2026-06-04 20:29:00,Chennai,CHN-DS-01,Household Essentials,164.97,20,16.0,DP193,5.0
ORD101283,2026-05-13 07:45:00, delhi ,DEL-DS-03,Bakery,147.56,20,23.3,DP188,5.0
ORD101191,2026-05-24 22:18:00,Delhi,DEL-DS-01,Beverages,245.36,15,19.1,DP196,5.0
ORD100994,2026-06-02 19:19:00, delhi ,DEL-DS-02,Bakery,51.93,15,20.9,DP133,5.0
ORD101293,2026-05-24 16:23:00,CHENNAI,CHN-DS-01,Bakery,462.59,15,13.0,DP237,5.0
ORD105580,2026-05-11 22:59:00, hyderabad ,HYD-DS-02,Snacks,169.5,20,22.3,DP181,5.0
ORD102687,2026-06-11 08:57:00,Mumbai,MUM-DS-02,Bakery,119.27,15,23.2,DP222,4.0
ORD100063,2026-05-31 09:29:00,Delhi,DEL-DS-01,Bakery,287.94,20,22.1,DP149,2.0
ORD105782,2026-06-04 08:25:00,Delhi,DEL-DS-03,Baby Care,296.35,15,14.1,DP122,5.0
ORD103750,2026-05-31 15:46:00,Gurugram,GGN-DS-01,Beverages,141.68,20,25.8,DP139,4.0
ORD101537,2026-05-27 22:17:00,Delhi,DEL-DS-02,Dairy & Breakfast,191.9,15,21.5,DP135,5.0
ORD104641,2026-06-07 07:05:00,Gurugram,GGN-DS-02,Fruits & Vegetables,224.7,20,19.2,DP200,5.0
ORD101219,2026-05-06 19:07:00,Gurugram,GGN-DS-02,Personal Care,251.55,10,18.8,DP187,5.0
ORD102497,2026-05-07 09:23:00,Noida,NOI-DS-02,Baby Care,178.55,15,19.2,DP236,5.0
ORD100585,2026-06-07 19:49:00,Delhi,DEL-DS-03,Meat & Seafood,412.42,15,21.0,DP109,5.0
ORD102967,2026-05-15 18:29:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,185.93,10,10.9,DP175,5.0
ORD104805,2026-05-13 11:31:00,Delhi,DEL-DS-01,Bakery,542.98,15,13.5,DP235,5.0
ORD102495,2026-05-12 21:27:00,Noida,NOI-DS-02,Frozen Food,188.37,15,21.7,DP179,4.0
ORD100803,2026-06-04 18:02:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,291.11,20,24.9,DP223,5.0
ORD105945,2026-05-23 15:51:00,Noida,NOI-DS-01,Personal Care,314.93,15,10.5,DP200,5.0
ORD101018,2026-05-27 10:29:00,GURUGRAM,GGN-DS-02,Meat & Seafood,172.03,15,16.5,DP190,5.0
ORD102429,2026-05-12 10:45:00,Mumbai,MUM-DS-02,Beverages,312.3,10,15.7,DP104,5.0
ORD100785,2026-06-08 11:32:00,BENGALURU,BLR-DS-02,Dairy & Breakfast,169.72,15,16.2,DP127,5.0
ORD104145,2026-05-06 12:52:00,Hyderabad,HYD-DS-02,Bakery,89.02,15,20.8,DP118,5.0
ORD100019,2026-05-21 22:01:00,Delhi,DEL-DS-03,Dairy & Breakfast,156.66,15,14.3,DP178,5.0
ORD101096,2026-06-05 22:48:00,Noida,NOI-DS-02,Bakery,293.28,20,27.4,DP120,5.0
ORD101654,2026-05-30 09:36:00, gurugram ,GGN-DS-02,Frozen Food,390.12,10,9.4,DP129,5.0
ORD105753,2026-05-23 22:47:00,Delhi,DEL-DS-03,Fruits & Vegetables,357.64,15,16.2,DP165,4.0
ORD102478,2026-05-21 12:58:00,Gurugram,GGN-DS-01,Bakery,274.42,15,22.4,DP167,5.0
ORD101621,2026-06-14 20:55:00,Delhi,DEL-DS-02,Fruits & Vegetables,89.43,15,18.3,DP153,5.0
ORD105005,2026-05-09 21:11:00,Bengaluru,BLR-DS-02,Baby Care,252.75,15,25.6,DP186,3.0
ORD101338,2026-06-04 16:06:00,Delhi,DEL-DS-01,Baby Care,309.27,15,15.1,DP136,5.0
ORD105815,2026-05-02 19:26:00,Delhi,DEL-DS-02,Bakery,138.82,15,20.0,DP115,5.0
ORD103285,2026-05-11 23:50:00,Pune,PUN-DS-01,Personal Care,71.81,15,12.9,DP173,5.0
ORD101651,2026-06-12 19:26:00,Pune,PUN-DS-01,Fruits & Vegetables,170.71,10,8.4,DP149,3.0
ORD101888,2026-05-19 16:18:00,Bengaluru,BLR-DS-02,Meat & Seafood,541.55,15,15.6,DP127,4.0
ORD102462,2026-05-25 14:46:00,Bengaluru,BLR-DS-02,Personal Care,139.28,20,15.7,DP209,5.0
ORD105117,2026-06-13 07:43:00,Mumbai,MUM-DS-02,Meat & Seafood,222.99,15,21.8,DP153,2.0
ORD102623,2026-05-05 20:23:00,Noida,NOI-DS-01,Meat & Seafood,321.08,20,26.4,DP150,5.0
ORD105884,2026-06-09 16:06:00,Noida,NOI-DS-02,Baby Care,151.84,10,8.3,DP123,5.0
ORD103257,2026-05-09 13:22:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,154.12,15,16.9,DP229,5.0
ORD104678,2026-05-28 22:03:00,Chennai,CHN-DS-01,Frozen Food,219.78,10,7.3,DP238,4.0
ORD102671,2026-06-14 10:49:00,Mumbai,MUM-DS-03,Beverages,167.89,15,12.8,DP235,5.0
ORD104586,2026-05-24 14:21:00,Delhi,DEL-DS-03,Beverages,72.64,10,11.2,DP148,4.0
ORD102474,2026-05-13 16:17:00,Pune,PUN-DS-01,Fruits & Vegetables,80.01,20,12.9,DP206,5.0
ORD102608,2026-05-26 08:14:00,Bengaluru,BLR-DS-01,Beverages,106.95,15,15.7,DP145,5.0
ORD100516,2026-05-11 08:35:00, hyderabad ,HYD-DS-02,Frozen Food,132.5,15,14.5,DP223,5.0
ORD101149,2026-05-01 16:18:00,Noida,NOI-DS-02,Household Essentials,177.16,15,20.4,DP203,5.0
ORD100273,2026-05-09 10:39:00,Bengaluru,BLR-DS-02,Meat & Seafood,,15,10.0,,
ORD104086,2026-05-01 21:27:00,Noida,NOI-DS-01,Dairy & Breakfast,349.14,15,21.0,DP110,5.0
ORD101249,2026-06-11 07:23:00,Mumbai,MUM-DS-03,Meat & Seafood,344.77,10,11.7,DP137,4.0
ORD101674,2026-05-06 12:15:00,BENGALURU,BLR-DS-02,Beverages,510.41,15,23.5,DP123,4.0
ORD105137,2026-06-08 07:57:00,Noida,NOI-DS-02,Beverages,218.53,10,7.4,DP216,5.0
ORD101084,2026-05-13 14:48:00,Gurugram,GGN-DS-01,Meat & Seafood,99.69,20,14.1,DP160,5.0
ORD100040,2026-05-24 16:10:00,Gurugram,GGN-DS-01,Frozen Food,114.35,20,26.2,DP177,5.0
ORD101896,2026-06-08 23:18:00,Gurugram,GGN-DS-01,Baby Care,234.66,15,18.3,DP136,4.0
ORD103378,2026-06-12 22:24:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,143.37,20,24.7,DP165,5.0
ORD104104,2026-06-01 10:05:00, gurugram ,GGN-DS-02,Bakery,119.02,15,19.8,DP190,5.0
ORD100052,2026-06-11 23:25:00,Bengaluru,BLR-DS-02,Baby Care,203.42,15,16.4,DP107,4.0
ORD105062,2026-06-07 13:25:00, hyderabad ,HYD-DS-01,Baby Care,98.75,15,13.9,DP135,5.0
ORD102777,2026-05-28 19:04:00,Noida,NOI-DS-01,Household Essentials,126.4,15,27.4,DP231,5.0
ORD102243,2026-05-09 18:46:00,Mumbai,MUM-DS-02,Baby Care,221.26,15,13.3,DP154,4.0
ORD102172,2026-05-11 14:05:00,Gurugram,GGN-DS-02,Household Essentials,375.34,15,15.8,DP147,5.0
ORD103023,2026-06-09 17:14:00,Mumbai,MUM-DS-03,Personal Care,127.75,20,24.0,DP123,5.0
ORD100297,2026-05-12 19:33:00,Pune,PUN-DS-01,Snacks,229.4,15,20.0,DP100,3.0
ORD100970,2026-05-28 13:09:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,159.29,15,20.1,DP154,5.0
ORD103248,2026-06-04 20:02:00,Delhi,DEL-DS-03,Snacks,486.2,15,18.5,DP189,3.0
ORD100665,2026-05-02 11:03:00,Mumbai,MUM-DS-02,Baby Care,80.92,10,7.5,DP147,5.0
ORD104985,2026-05-09 21:33:00,Chennai,CHN-DS-01,Beverages,276.7,20,29.4,DP207,3.0
ORD102557,2026-05-18 07:03:00,Noida,NOI-DS-02,Dairy & Breakfast,167.72,15,20.0,DP233,5.0
ORD100619,2026-06-02 23:44:00,DELHI,DEL-DS-03,Beverages,546.53,20,19.2,DP143,4.0
ORD103004,2026-06-03 12:45:00,Mumbai,MUM-DS-02,Dairy & Breakfast,383.44,10,13.7,DP220,5.0
ORD101311,2026-05-24 23:38:00,PUNE,PUN-DS-01,Household Essentials,184.52,15,12.7,DP170,1.0
ORD104973,2026-06-05 18:09:00,Noida,NOI-DS-02,Beverages,323.59,15,14.3,DP123,4.0
ORD104848,2026-06-06 23:54:00,Delhi,DEL-DS-01,Dairy & Breakfast,218.22,10,7.1,DP213,5.0
ORD101094,2026-05-16 17:21:00,Chennai,CHN-DS-01,Beverages,130.83,15,19.0,DP184,5.0
ORD101005,2026-05-02 16:43:00,Gurugram,GGN-DS-02,Dairy & Breakfast,385.56,15,17.4,DP195,5.0
ORD101511,2026-06-09 15:07:00, gurugram ,GGN-DS-01,Fruits & Vegetables,343.37,10,10.1,DP213,5.0
ORD104766,2026-05-24 07:21:00, bengaluru ,BLR-DS-02,Snacks,387.59,15,6.4,DP104,1.0
ORD105320,2026-06-07 16:05:00,Delhi,DEL-DS-01,Snacks,,15,15.3,,
ORD104946,2026-05-10 18:56:00,Mumbai,MUM-DS-03,Bakery,123.27,15,23.1,DP175,5.0
ORD104023,2026-06-12 19:19:00,Gurugram,GGN-DS-02,Personal Care,364.83,10,12.5,DP209,5.0
ORD105407,2026-05-17 09:10:00,Pune,PUN-DS-01,Meat & Seafood,149.97,20,21.2,DP142,5.0
ORD101351,2026-05-09 10:03:00,Pune,PUN-DS-01,Household Essentials,120.83,15,14.9,DP135,2.0
ORD103852,2026-05-22 18:23:00,Mumbai,MUM-DS-01,Beverages,467.31,10,6.4,DP116,5.0
ORD105598,2026-06-11 20:31:00, delhi ,DEL-DS-03,Meat & Seafood,186.69,15,22.9,DP166,5.0
ORD105089,2026-05-13 19:16:00,Bengaluru,BLR-DS-02,Beverages,361.9,15,24.7,DP168,2.0
ORD102103,2026-05-25 17:42:00,Gurugram,GGN-DS-01,Frozen Food,164.86,15,20.0,DP136,5.0
ORD105808,2026-05-11 16:53:00,Bengaluru,BLR-DS-02,Household Essentials,165.25,15,14.6,DP178,5.0
ORD102656,2026-05-09 14:23:00,Chennai,CHN-DS-01,Meat & Seafood,188.18,10,8.4,DP168,4.0
ORD104412,2026-05-17 23:30:00,CHENNAI,CHN-DS-01,Bakery,90.9,15,16.6,DP114,5.0
ORD104879,2026-06-12 10:51:00,Mumbai,MUM-DS-03,Baby Care,355.9,15,12.9,DP230,5.0
ORD103228,2026-05-02 23:58:00, bengaluru ,BLR-DS-02,Baby Care,431.37,10,4.0,DP210,5.0
ORD104175,2026-06-07 21:12:00,Hyderabad,HYD-DS-01,Baby Care,231.4,15,23.0,DP164,5.0
ORD105222,2026-06-09 20:13:00,Hyderabad,HYD-DS-01,Household Essentials,106.13,15,26.5,DP219,3.0
ORD102014,2026-05-14 10:52:00, hyderabad ,HYD-DS-02,Beverages,232.1,10,10.3,DP104,4.0
ORD100607,2026-05-23 10:27:00,Chennai,CHN-DS-01,Snacks,294.8,15,17.0,DP222,5.0
ORD101705,2026-05-23 21:09:00,Pune,PUN-DS-01,Frozen Food,249.75,15,20.8,DP153,2.0
ORD104759,2026-05-21 09:40:00, delhi ,DEL-DS-01,Meat & Seafood,153.04,10,15.4,DP246,5.0
ORD105294,2026-05-01 16:56:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,201.7,10,8.6,DP155,4.0
ORD103590,2026-06-06 22:08:00,Delhi,DEL-DS-03,Fruits & Vegetables,161.86,15,13.6,DP157,5.0
ORD101122,2026-05-01 23:37:00,Bengaluru,BLR-DS-02,Snacks,307.23,10,6.1,DP160,5.0
ORD101853,2026-06-08 22:27:00,Bengaluru,BLR-DS-01,Snacks,365.4,15,18.1,DP155,4.0
ORD102867,2026-05-29 12:35:00,Chennai,CHN-DS-01,Household Essentials,117.81,15,20.3,DP184,4.0
ORD104763,2026-05-09 13:13:00,DELHI,DEL-DS-02,Baby Care,319.66,10,15.0,DP100,5.0
ORD104698,2026-05-19 11:12:00, delhi ,DEL-DS-01,Dairy & Breakfast,448.42,20,20.8,DP135,5.0
ORD100352,2026-06-14 09:06:00,Delhi,DEL-DS-02,Beverages,507.1,15,17.3,DP142,5.0
ORD100876,2026-05-09 17:15:00,Gurugram,GGN-DS-01,Baby Care,201.89,10,9.8,DP222,5.0
ORD105212,2026-06-02 15:10:00,Hyderabad,HYD-DS-02,Fruits & Vegetables,434.88,10,6.0,DP117,5.0
ORD105099,2026-06-10 13:14:00,Bengaluru,BLR-DS-02,Snacks,204.42,15,15.7,DP196,5.0
ORD104832,2026-06-09 15:32:00,Noida,NOI-DS-01,Fruits & Vegetables,148.16,15,21.8,DP197,5.0
ORD100726,2026-05-20 23:58:00,Mumbai,MUM-DS-01,Snacks,187.9,15,11.8,DP137,5.0
ORD105988,2026-05-28 23:19:00,Hyderabad,HYD-DS-02,Frozen Food,221.37,10,6.9,DP227,2.0
ORD101498,2026-06-12 10:27:00,Bengaluru,BLR-DS-02,Snacks,103.15,10,11.7,DP147,5.0
ORD101812,2026-06-02 13:09:00,Noida,NOI-DS-02,Beverages,337.45,10,10.6,DP150,5.0
ORD101814,2026-06-03 12:23:00,Mumbai,MUM-DS-03,Snacks,174.81,10,6.7,DP142,5.0
ORD103427,2026-05-16 19:54:00,PUNE,PUN-DS-01,Meat & Seafood,380.41,15,27.5,DP140,5.0
ORD105094,2026-05-07 08:38:00,Pune,PUN-DS-01,Beverages,149.29,15,14.7,DP238,5.0
ORD100357,2026-05-20 17:29:00,Noida,NOI-DS-02,Beverages,266.03,20,26.7,DP223,5.0
ORD102224,2026-06-13 15:54:00,Chennai,CHN-DS-01,Household Essentials,324.53,10,14.1,DP108,3.0
ORD103363,2026-05-03 21:56:00,HYDERABAD,HYD-DS-01,Frozen Food,471.6,20,29.2,DP214,4.0
ORD100716,2026-05-11 08:18:00,Delhi,DEL-DS-02,Beverages,619.0,20,27.5,DP169,4.0
ORD100724,2026-05-27 14:36:00,Hyderabad,HYD-DS-01,Snacks,535.42,15,14.8,DP179,5.0
ORD102405,2026-05-22 13:34:00,Hyderabad,HYD-DS-02,Fruits & Vegetables,317.25,15,25.1,DP216,3.0
ORD100285,2026-05-17 18:44:00,Bengaluru,BLR-DS-01,Beverages,216.86,10,9.0,DP130,5.0
ORD105514,2026-06-02 19:18:00,BENGALURU,BLR-DS-01,Dairy & Breakfast,317.42,15,23.5,DP169,5.0
ORD105526,2026-06-08 18:21:00,Mumbai,MUM-DS-03,Frozen Food,137.91,20,17.6,DP108,5.0
ORD105748,2026-06-05 14:06:00,Gurugram,GGN-DS-02,Frozen Food,64.45,10,7.0,DP181,4.0
ORD102226,2026-05-06 13:30:00,NOIDA,NOI-DS-01,Dairy & Breakfast,309.12,15,21.3,DP237,1.0
ORD102083,2026-06-05 18:46:00,Gurugram,GGN-DS-02,Snacks,103.46,15,12.5,DP236,5.0
ORD100414,2026-06-02 08:11:00,Pune,PUN-DS-01,Beverages,246.36,20,30.4,DP111,4.0
ORD101586,2026-06-03 11:53:00,Hyderabad,HYD-DS-02,Frozen Food,196.68,15,19.5,DP128,5.0
ORD100857,2026-05-16 21:37:00,GURUGRAM,GGN-DS-01,Meat & Seafood,91.67,15,19.4,DP207,3.0
ORD104122,2026-05-25 21:28:00,Delhi,DEL-DS-02,Dairy & Breakfast,161.26,15,20.9,DP192,4.0
ORD105098,2026-06-05 16:29:00,Chennai,CHN-DS-01,Fruits & Vegetables,288.86,15,15.0,DP174,2.0
ORD100372,2026-05-15 16:02:00,Gurugram,GGN-DS-01,Personal Care,212.14,15,14.9,DP237,4.0
ORD102544,2026-05-02 14:08:00,Chennai,CHN-DS-01,Fruits & Vegetables,215.18,10,12.3,DP133,3.0
ORD103198,2026-05-20 12:47:00,Pune,PUN-DS-01,Snacks,260.36,15,18.6,DP102,5.0
ORD100329,2026-06-13 15:57:00,Delhi,DEL-DS-01,Baby Care,215.38,20,26.4,DP108,5.0
ORD102776,2026-05-30 11:41:00,Hyderabad,HYD-DS-01,Bakery,104.71,15,10.7,DP175,5.0
ORD104926,2026-05-30 09:49:00,Noida,NOI-DS-01,Household Essentials,112.12,15,21.4,DP217,5.0
ORD104604,2026-06-08 13:06:00,Hyderabad,HYD-DS-02,Household Essentials,34.12,15,15.2,DP201,
ORD105078,2026-05-26 09:28:00,Bengaluru,BLR-DS-02,Snacks,105.37,15,13.0,DP191,5.0
ORD100662,2026-05-17 09:27:00,Hyderabad,HYD-DS-01,Beverages,304.52,20,24.8,DP169,2.0
ORD102218,2026-05-15 10:35:00,Noida,NOI-DS-01,Frozen Food,276.89,15,19.5,DP248,5.0
ORD104952,2026-05-29 14:47:00, noida ,NOI-DS-02,Household Essentials,214.55,15,17.9,DP243,4.0
ORD104010,2026-05-25 15:45:00,Hyderabad,HYD-DS-01,Beverages,162.18,10,18.0,DP202,5.0
ORD100518,2026-05-06 23:04:00,Chennai,CHN-DS-01,Dairy & Breakfast,276.43,15,14.6,DP159,4.0
ORD105698,2026-06-10 22:10:00,Chennai,CHN-DS-01,Bakery,217.23,15,6.9,DP229,5.0
ORD101284,2026-06-12 23:43:00,Mumbai,MUM-DS-03,Meat & Seafood,241.89,10,6.1,DP214,5.0
ORD101450,2026-05-14 23:32:00,GURUGRAM,GGN-DS-02,Household Essentials,194.26,15,11.9,DP216,5.0
ORD102239,2026-06-10 15:54:00,Delhi,DEL-DS-02,Snacks,206.12,20,17.1,DP221,2.0
ORD100069,2026-05-05 16:15:00,Bengaluru,BLR-DS-02,Personal Care,132.87,15,17.7,DP181,5.0
ORD101371,2026-06-13 21:05:00,Noida,NOI-DS-01,Dairy & Breakfast,127.56,15,27.4,DP155,4.0
ORD102435,2026-05-28 10:19:00,Hyderabad,HYD-DS-02,Household Essentials,167.73,20,21.7,DP106,5.0
ORD104504,2026-06-08 21:39:00,Delhi,DEL-DS-01,Meat & Seafood,187.27,15,18.9,DP232,4.0
ORD100732,2026-05-09 12:12:00,Chennai,CHN-DS-01,Beverages,190.12,10,17.6,DP204,4.0
ORD100879,2026-06-04 16:28:00,Gurugram,GGN-DS-02,Meat & Seafood,200.65,15,12.6,DP116,3.0
ORD101374,2026-05-14 09:09:00,Hyderabad,HYD-DS-01,Meat & Seafood,313.53,15,17.4,DP124,5.0
ORD102762,2026-06-07 15:44:00,PUNE,PUN-DS-01,Household Essentials,87.56,15,19.2,DP181,3.0
ORD104836,2026-06-07 15:17:00,BENGALURU,BLR-DS-01,Dairy & Breakfast,562.05,10,4.0,DP117,5.0
ORD101343,2026-06-13 20:09:00,Pune,PUN-DS-01,Personal Care,198.7,20,29.1,DP173,
ORD105490,2026-05-02 08:24:00,Pune,PUN-DS-01,Snacks,198.68,15,22.5,DP188,4.0
ORD102030,2026-06-01 18:50:00,Delhi,DEL-DS-02,Bakery,591.56,10,10.0,DP234,4.0
ORD101001,2026-05-03 21:22:00,GURUGRAM,GGN-DS-02,Baby Care,123.56,15,16.7,DP217,4.0
ORD103819,2026-05-03 15:47:00,Delhi,DEL-DS-03,Fruits & Vegetables,266.38,15,21.0,DP195,5.0
ORD103344,2026-05-30 23:04:00,Chennai,CHN-DS-01,Household Essentials,200.45,20,16.2,DP116,4.0
ORD100592,2026-06-03 15:53:00,Pune,PUN-DS-01,Personal Care,507.93,20,18.7,DP239,5.0
ORD104767,2026-06-09 20:06:00,Noida,NOI-DS-02,Dairy & Breakfast,154.56,15,14.0,DP155,5.0
ORD105215,2026-05-11 23:45:00,Pune,PUN-DS-01,Household Essentials,592.57,20,19.0,DP169,5.0
ORD104329,2026-05-10 11:42:00,Delhi,DEL-DS-01,Bakery,311.59,15,15.3,DP139,1.0
ORD100449,2026-06-12 12:24:00, pune ,PUN-DS-01,Personal Care,131.04,15,17.8,DP132,4.0
ORD101558,2026-05-05 20:56:00,PUNE,PUN-DS-01,Personal Care,191.57,15,23.6,DP106,5.0
ORD103824,2026-05-05 09:38:00, pune ,PUN-DS-01,Meat & Seafood,144.5,20,10.5,DP245,5.0
ORD102410,2026-05-14 18:08:00,Gurugram,GGN-DS-01,Meat & Seafood,142.55,15,21.5,DP104,4.0
ORD103769,2026-05-30 08:20:00,Gurugram,GGN-DS-01,Personal Care,236.27,15,12.9,DP176,5.0
ORD105325,2026-05-29 14:18:00,Mumbai,MUM-DS-03,Personal Care,93.22,20,19.7,DP157,4.0
ORD105470,2026-06-06 21:06:00,NOIDA,NOI-DS-02,Frozen Food,262.35,15,18.1,DP154,5.0
ORD104951,2026-05-24 11:11:00,Delhi,DEL-DS-01,Dairy & Breakfast,213.19,15,12.7,DP167,2.0
ORD103631,2026-05-28 20:28:00,Noida,NOI-DS-02,Baby Care,493.43,20,24.4,DP102,5.0
ORD105563,2026-05-17 11:24:00,Chennai,CHN-DS-01,Household Essentials,223.43,20,15.6,DP223,
ORD101518,2026-06-06 09:08:00,Hyderabad,HYD-DS-01,Baby Care,69.29,15,19.6,DP125,5.0
ORD102723,2026-05-14 23:37:00, noida ,NOI-DS-02,Personal Care,221.74,10,4.0,DP163,5.0
ORD104712,2026-06-02 11:42:00,Gurugram,GGN-DS-01,Snacks,127.51,15,13.4,DP212,5.0
ORD102839,2026-05-28 17:10:00,Mumbai,MUM-DS-03,Dairy & Breakfast,172.54,15,17.3,DP236,3.0
ORD100299,2026-05-10 15:12:00,Chennai,CHN-DS-01,Dairy & Breakfast,492.1,10,10.9,DP207,5.0
ORD101389,2026-05-20 21:55:00,Hyderabad,HYD-DS-01,Bakery,246.28,20,33.0,DP154,4.0
ORD104855,2026-06-11 10:42:00,Gurugram,GGN-DS-02,Household Essentials,224.4,15,14.8,DP240,5.0
ORD105833,2026-05-23 08:24:00,Bengaluru,BLR-DS-01,Frozen Food,179.71,10,9.7,DP246,1.0
ORD102001,2026-06-11 08:55:00,Chennai,CHN-DS-01,Meat & Seafood,281.72,15,20.5,DP243,4.0
ORD100909,2026-05-21 21:56:00, delhi ,DEL-DS-01,Snacks,302.24,15,22.2,DP141,4.0
ORD104326,2026-06-13 20:57:00,Bengaluru,BLR-DS-02,Baby Care,198.26,20,35.7,DP241,4.0
ORD103080,2026-05-08 11:53:00,Pune,PUN-DS-01,Personal Care,147.0,15,18.3,DP123,5.0
ORD105762,2026-06-12 19:27:00,Pune,PUN-DS-01,Snacks,57.67,15,17.8,DP235,5.0
